"code","dtime","title","author"
"600999","2020-07-08 11:00:00",马上要涨停,股仙浅浅
"600999","2020-07-08 11:01:00",买入，排名最后，不信你不涨,一叶知秋88155
"600999","2020-07-08 11:01:00",肯定是公司有雷，要不不会这么垃圾,圣王重生
"600999","2020-07-08 11:03:00",又加了，希望给力，我把中信证券卖了,辰宝V5
"600999","2020-07-08 11:03:00",好端端的行情来配股，这么想赚散户的钱？心黑,股友NyfNQ9
"600999","2020-07-08 11:05:00",买对了券商，没买对招商,价值埋伏_不看底
"600999","2020-07-08 11:05:00",你太垃圾了！,远东地区的暖阳
"600999","2020-07-08 11:05:00",卧槽心态崩了,转角遇到牛牛
"600999","2020-07-08 11:05:00",证卷商比谁更牛，证卷概念大盘涨4%，招商还是绿的，真是差呀，赶紧买光大去[胜利],运气改变人生
"600999","2020-07-08 11:06:00",各个都冲上去了！你在干嘛,贝家军雪女子
"600999","2020-07-08 11:07:00",中信证券昨天洗好了，你咋还没洗好呢,不当股民好多年
"600999","2020-07-08 11:07:00",才涨起点就伸手要钱！,星月之缘
"600999","2020-07-08 11:07:00",难道主力在吸筹？看大盘这走势，下周停盘期间，正好能避开一轮调整啊！主力和招商，在,Stanley_Zhang
"600999","2020-07-08 11:08:00",刚卖了就涨[哭],比较冷
"600999","2020-07-08 11:09:00",我特么的眼瞎了。干,股海渣渣小甜
"600999","2020-07-08 11:10:00",成功抢单,如意如意看我心意
"600999","2020-07-08 11:10:00",至少涨六个点,如意如意看我心意
"600999","2020-07-08 11:11:00",出了个假阴线，大盘还是要去3587，低吸拿稳了,股友aXtdA3
"600999","2020-07-08 11:11:00",日沃，没缘分，卖在了最低点,途径龙井0525
"600999","2020-07-08 11:12:00",水往低处流,厚德载物蛟龙出水
"600999","2020-07-08 11:12:00",看来好多资金不想参与配股啊，毕竟是被迫交钱的事。,股友U73mSG
"600999","2020-07-08 11:14:00",情好的时候小利空，适合吸筹，你懂的,股友UB9dPv
"600999","2020-07-08 11:16:00",牛市送配都是利好，吧里坏蛋真多,五谷升升
"600999","2020-07-08 11:17:00",主力真的好恶心,乐天有情
"600999","2020-07-08 11:18:00",招商证券哪天召开策略会啊？,任性就是赚
"600999","2020-07-08 11:18:00",那么多券商选了个倒数第一，我也是没谁了…,紫曜花不曾凋零
"600999","2020-07-08 11:20:00",下午涨停券商高起抓紧,股友s6fZii
"600999","2020-07-08 11:20:00",大家都跑，都不愿意配股，停牌几天错过大行情,大霄焊s了大盘
"600999","2020-07-08 11:20:00",昨天28块9买入没有看见要配股，今天29跑了。等下次开盘以后看情况再回来吧。,苍穹下j
"600999","2020-07-08 11:21:00",shazi冲啊,股友6FLXp7
"600999","2020-07-08 11:22:00",配股才七块多！买买买！,天若有情50
"600999","2020-07-08 11:24:00",唉，拉高出货了，被套了,东盛世
"600999","2020-07-08 11:25:00",太垃圾了，交易软件都搞不好。,股友EUuhcW
"600999","2020-07-08 11:26:00",什么意思？搞人心态？,晨晨的糖糖
"600999","2020-07-08 11:28:00",劵商板块倒数第二，st吧，我怎么就卖了中信买你,广州巴韭特分特
"600999","2020-07-08 11:43:00",唉，拉高出货，被套了,东盛世
"600999","2020-07-08 11:57:00",低价配股，实属利好。停牌6个交易日，期间券商必定有下一波行情。复牌时大概率连续三,扛过熊市是真玩家
"600999","2020-07-08 11:58:00",停牌期间大盘到3600的话，这货出来估计有3个板，主要是停牌太难受了！,炒股请喝六个核桃
"600999","2020-07-08 12:04:00",谈招商证券-配股,哈善十八子
"600999","2020-07-08 12:11:00",冲高要卖出，跌了要买回来,超级亚人
"600999","2020-07-08 12:13:00",招商证券APP太垃圾了！！！连续两天卡壳，至少半小时无法登录，所有按钮无反应。耽,南来北网1
"600999","2020-07-08 12:30:00",追高了,宸宸灬
"600999","2020-07-08 12:32:00",资本市场的地位正在受到高层空前的重视程度。,和我一起放手一搏
"600999","2020-07-08 12:32:00",麻烦大家帮算算21万市值配股需要补交多少钱？,阿森啊
"600999","2020-07-08 12:37:00","10号股权登记日，配股应该怎么操作？",一梦知三板
"600999","2020-07-08 12:45:00",天天早上卡的一逼，还说没有，垃圾公司,股友5FqyZn
"600999","2020-07-08 12:45:00",现在是证券高位，等他一个星期后开盘基本黄花菜都凉了，只剩补跌。,爱吼的一定是韭菜
"600999","2020-07-08 12:52:00",配股什么意思啊？,股友6lhg8
"600999","2020-07-08 13:05:00",垃圾,妍小团
"600999","2020-07-08 13:06:00",码的，隔了东方财富来追它，来回不见十几个点。一个决定真的很重要,我是一戈
"600999","2020-07-08 13:07:00",玩意，咋会买了这个股,股友5GmGR3
"600999","2020-07-08 13:11:00",哎28.9的本，难啊,基民myVFyf
"600999","2020-07-08 13:12:00",太垃圾了。交易软件这两天也是买卖不了卡顿，买的股也是涨幅倒数第一,忍住右手6569
"600999","2020-07-08 13:14:00",想配股的赶紧干,亲丿森
"600999","2020-07-08 13:14:00",招商证券垃圾，等8月份换一个券商,杜鹃花公爵
"600999","2020-07-08 13:14:00",证券前5做就可以了。,意念133
"600999","2020-07-08 13:18:00",准备好钱等配股[加油],股多利一路飙
"600999","2020-07-08 13:19:00",不是拉高出货，庄家故意控盘，明显要逼散户们交出筹码[傲],基民n2Ow1L
"600999","2020-07-08 13:20:00","16.2卖了中国银河，28.7买了你这水货，还以为你会大涨，鬼知道你就是垃圾中的",骑着黑马向前冲
"600999","2020-07-08 13:20:00",很可耻，估计有地雷,股友tFAVD2
"600999","2020-07-08 13:22:00",买个千年乌龟，动也不动一下,犭句子你回来
"600999","2020-07-08 13:22:00",真是丢人丢到姥姥家了,桃花岛主啊
"600999","2020-07-08 13:22:00",科技跌你也跌？,基民myVFyf
"600999","2020-07-08 13:23:00",两市的券商信托，有你这笔样的吗,桃花岛主啊
"600999","2020-07-08 13:23:00",主力昨天已逃跑，跑路卖,癸水甲甲木丙火
"600999","2020-07-08 13:23:00",等配股了[滴汗],高吸低抛l
"600999","2020-07-08 13:23:00",证券都涨了，就你一家跌,心静如水xqrs
"600999","2020-07-08 13:25:00",别的多是红色就他，我倒霉蛋,红旗镇
"600999","2020-07-08 13:25:00",这垃圾股，错买了,红旗镇
"600999","2020-07-08 13:27:00",又踩了垃圾股，真垃圾啊,拖鞋Bro
"600999","2020-07-08 13:28:00",这货明天是不是就停牌了？,王府池子
"600999","2020-07-08 13:29:00",给你们一个上车机会,逆势点金
"600999","2020-07-08 13:30:00",为啥这么弱,starryc555
"600999","2020-07-08 13:31:00",停盘正好大盘回调。,sniperr
"600999","2020-07-08 13:35:00","1o号一2o号仃！",股友ocxzcT
"600999","2020-07-08 13:35:00",主力在出货，看来收绿盘是有可能的了，券商唯一戴绿帽子的股,冷静忍者
"600999","2020-07-08 13:36:00",不要配股的快出手,sniperr
"600999","2020-07-08 13:36:00",算我眼瞎,股友jtrusF
"600999","2020-07-08 13:37:00",应该参考东方财富走势第四第五之争,Fuqq
"600999","2020-07-08 13:38:00",七元多一股和二十八，你不觉得捡大便宜？当分红吧,空心123456
"600999","2020-07-08 13:39:00",两市第一弱,江湖人称毛哥
"600999","2020-07-08 13:40:00",因为宕机事件,强姿态
"600999","2020-07-08 13:42:00",这票、券商股涨的有点过分了！看看正宗的高科技895、346、576、550多少价,股友qLRqh1
"600999","2020-07-08 13:43:00",mmp前天说牛市，昨天进，今天亏[胜利],招财高雅地扫地僧
"600999","2020-07-08 13:43:00",现在给机会就跑吧到时锁10天,捡钱007
"600999","2020-07-08 13:45:00",你爹光大又要涨停了，你这个当儿子的应该动动吧,招财高雅地扫地僧
"600999","2020-07-08 13:46:00",冲破30，快呀，我也不想配股停牌,紫曜花不曾凋零
"600999","2020-07-08 13:46:00",这还真是个剌激,股友jyOq7e
"600999","2020-07-08 13:47:00",券商都快涨停了，这逼还在下面,深爱夏天de西瓜
"600999","2020-07-08 13:47:00",涨停,五谷升升
"600999","2020-07-08 13:48:00",招商加油，配股有利 主力吸筹，现在是主力的世界，坚持做多，珍惜手中筹码。,敬峰财富
"600999","2020-07-08 13:49:00","21.6的本",kiki呐
"600999","2020-07-08 13:49:00",新韭菜，求指教配股，从新手的角度帮忙分析一下配股，学习学习[赞],偏执的中年男孩
"600999","2020-07-08 13:50:00",大哥必须涨停,金银兴隆地无崖子
"600999","2020-07-08 13:50:00",换西部证券,主动出基
"600999","2020-07-08 13:52:00",没看公告的恶果！背时！,股海渣渣小甜
"600999","2020-07-08 13:53:00",北向资金天天买100多个亿，以前明星基金经理发新产品都是限额、摇号，现在一天来多少照单全收，加上科创板50指数即将正式发布，第一,招财猫财富攻略
"600999","2020-07-08 13:53:00",怎么样？我就说会涨的,如意如意看我心意
"600999","2020-07-08 13:53:00",我卖掉你就涨[亏大了],股友t2mL1N
"600999","2020-07-08 13:55:00",什么情况？又发力了，早上是在干嘛？万恶的主力呀,多文满斗的刘正风
"600999","2020-07-08 13:55:00",昨天卖了光大，不想空仓就买了他结果没看公告有点傻。目前来说我觉得是空的，因为1周,粒子运动
"600999","2020-07-08 13:55:00",直线拉升！,小小kei
"600999","2020-07-08 13:56:00",上来了,红旗镇
"600999","2020-07-08 13:56:00",不后悔，因为我相信你,股友z9l6wj
"600999","2020-07-08 13:56:00",态度，坚信现在是牛市。,一向胡说八道
"600999","2020-07-08 13:57:00",拉到29.9我立马滚蛋再也不碰,招财高雅地扫地僧
"600999","2020-07-08 13:57:00",配股是利好还是利空啊？,基民jBJpa1
"600999","2020-07-08 13:58:00",春天里那个百花香，我和那妹妹把手牵，又到那山顶啊走一遍！哎哟卧槽，怎么又涨了！,快乐的傻汉
"600999","2020-07-08 14:01:00",今天颓势显现，减仓[空仓][空仓][空仓][空仓][空仓],花开满腹地丁春秋
"600999","2020-07-08 14:01:00",准备资金配股,丽江牛牛
"600999","2020-07-08 14:03:00",收复30继续持股，不然……,花开满腹地丁春秋
"600999","2020-07-08 14:05:00",我没懂，这个公告是什么意思呢？,kiteylee
"600999","2020-07-08 14:05:00",，把劳资成功洗出来了艹,割庄牛散
"600999","2020-07-08 14:06:00",冲啊，上30,股友qMJbeW
"600999","2020-07-08 14:13:00",你这走势，大盘一跌你就下得忒快，散户最多吧,茶树菇
"600999","2020-07-08 14:13:00",耍流氓式的配股：让持仓的股民掏钱买，以后除权，虽然掏钱买的，整体不亏，但如果没买,潜龙在渊66
"600999","2020-07-08 14:16:00",在给个机会,招财高雅地扫地僧
"600999","2020-07-08 14:16:00",请教，配股如何操作，也是象买股票一样买吗？,股友LwsEsT
"600999","2020-07-08 14:17:00",停牌配股散户不乐意了，但是机构券商和基金客户很欢喜啊。明天大资金进，散户跑，小散,城人1
"600999","2020-07-08 14:18:00",又开始了[大笑],历史无亏损
"600999","2020-07-08 14:18:00",给机会上车，[大笑]我明天下车了,特级电焊工
"600999","2020-07-08 14:23:00","2点半快到了",年年来财地叶孤
"600999","2020-07-08 14:23:00",为啥又开始涨了…我都卖了…,来都来了小博怡情
"600999","2020-07-08 14:23:00",今天亏本给卖飞了,杭州市西斗门路
"600999","2020-07-08 14:23:00",刚卖了就起飞，我tm的[亏大了][亏大了][滴汗],金玉民丰地丁春秋
"600999","2020-07-08 14:23:00",配股对主力是好事，筹码更多，越多越好,股道东风肥马
"600999","2020-07-08 14:25:00",深圳改革四十年，招商创新高！,股友fvxBNb
"600999","2020-07-08 14:26:00",必须涨停,jsdlxf
"600999","2020-07-08 14:26:00",早盘27.6卖飞了[哭],骆驼一霸
"600999","2020-07-08 14:28:00",招商棒棒哒,傲娇的Vivian
"600999","2020-07-08 14:28:00",这个操作太狠！太暴力,多文满斗的刘正风
"600999","2020-07-08 14:29:00","7个点了，今天奔涨停去的",不做韭菜989
"600999","2020-07-08 14:32:00",我来给大家解释一下配股招商证券10配3，配股价7.46元每股，意思你每持有100,粤B好几个8
"600999","2020-07-08 14:32:00",散户买起来的,主动出基
"600999","2020-07-08 14:32:00",这垃圾股买少了,肥嘟嘟Alejandro
"600999","2020-07-08 14:33:00",涨的最勉强的，一分分涨,忍住右手6569
"600999","2020-07-08 14:34:00",封上去不给配股的机会,sniperr
"600999","2020-07-08 14:34:00",早上高点把光大卖了，低吸了招商，但总体来说还是光大强,股友aXtdA3
"600999","2020-07-08 14:35:00",我去你没你的腿儿,股友mkMJpZ
"600999","2020-07-08 14:36:00",大盘及板块处在高位停牌一周多，这个风险，明天上午小散跑路多，上午跌3-5个点，主,城人1
"600999","2020-07-08 14:36:00",弟兄们快跑啊！这股埋人！,控制风险A1
"600999","2020-07-08 14:36:00",转战000652泰达全球CE认证获奖口罩—涨停板,稳赢钱之道
"600999","2020-07-08 14:37:00",我去我28就卖了,一路向低
"600999","2020-07-08 14:37:00",接着奏乐，接着舞！,KADIA
"600999","2020-07-08 14:37:00",请问各位大佬，明天可以跑路嘛。,晨晨的糖糖
"600999","2020-07-08 14:38:00",明天走吧，停牌那么久会寂寞的。,日进万贯de逍遥子
"600999","2020-07-08 14:38:00",走了，再也不用。大a再见,招财高雅地扫地僧
"600999","2020-07-08 14:39:00",不懂配股的赶紧看看，别没钱买就尴尬了,韭菜真香丶
"600999","2020-07-08 14:41:00",明天开始关十天,大霄焊s了大盘
"600999","2020-07-08 14:42:00",其他早都涨停了，你是为啥呢？,Cc粉红大蘑菇66
"600999","2020-07-08 14:42:00",能不能板上↑,日进万贯de逍遥子
"600999","2020-07-08 14:43:00",转发,wx叮咚
"600999","2020-07-08 14:43:00",还好上午没跑路[胜利][胜利][胜利],点石钵满地王重阳
"600999","2020-07-08 14:45:00",你个弱鸡，不涨停就是个废材。,圣王重生
"600999","2020-07-08 14:46:00",，我都不明白怎么扔一千闷给你,Lixin520
"600999","2020-07-08 14:49:00",为什么这么快跳水,kiteylee
"600999","2020-07-08 14:49:00",跳水了,基民myVFyf
"600999","2020-07-08 14:50:00",起来，完蛋玩意！,斐然发财地令狐冲
"600999","2020-07-08 14:51:00",今天追高的活埋,割庄牛散
"600999","2020-07-08 14:51:00",別掉海里去了啊,年年来财地叶孤
"600999","2020-07-08 14:51:00",卧槽,茶树菇
"600999","2020-07-08 14:51:00",哪个证券公司有实力一目了然,平凡的赶路人
"600999","2020-07-08 14:51:00",操也太阴了吧,股友tQiY1v
"600999","2020-07-08 14:51:00",最后几分钟为什么这样？,心静如水xqrs
"600999","2020-07-08 14:51:00",最后这个出货，简直不要脸,深爱夏天de西瓜
"600999","2020-07-08 14:51:00",真踏马刺激,Crayon0221
"600999","2020-07-08 14:52:00",这么无情的吗,股友WoiDBI
"600999","2020-07-08 14:52:00",遇到流氓了咋办？打丫挺的！,股友GCBRAb
"600999","2020-07-08 14:53:00",会玩，又跳水回来看，把这波菲菜割得可以,杀跌不追涨不短线
"600999","2020-07-08 14:53:00",拉停吧,无敌封神
"600999","2020-07-08 14:54:00",现在冲进去，至少站岗2年,眼光独到007
"600999","2020-07-08 14:54:00",真垃圾！这样跌！艸,股海渣渣小甜
"600999","2020-07-08 14:55:00",靠，跳水了,天天割别人的韭菜
"600999","2020-07-08 14:56:00",站岗了,随意理财
"600999","2020-07-08 14:56:00",这也太弱了吧[哭],贝家军雪女子
"600999","2020-07-08 14:58:00",以为这狗比涨停，没想到来这个,八方兴隆得袁承志
"600999","2020-07-08 14:58:00",完了明天表演潜水,年年来财地叶孤
"600999","2020-07-08 14:58:00",明天一字板,桃花岛主啊
"600999","2020-07-08 15:03:00",已出，留下的发财,张小韭
"600999","2020-07-08 15:04:00",最先跳水,人生第一股包钢
"600999","2020-07-08 15:05:00",吐血，这行情我还能亏钱，8个点接的你，尾盘跳水，[哭][哭][哭],回本无望楼台站岗
"600999","2020-07-08 15:07:00",除权价24.68元,股友GCBRAb
"600999","2020-07-08 15:08:00","31折腾后，34-36之间是目标。",潜龙在渊66
"600999","2020-07-08 15:14:00",古德拜了，早上卖了一半[哭]，下午最高点附近卖光了，再见了，感谢[牛],年糕馫里软
"600999","2020-07-08 15:17:00",为什么要砸盘,小峪巴菲特
"600999","2020-07-08 15:17:00",反包失败！,人生第一股包钢
"600999","2020-07-08 15:19:00",光大和太平洋，都是下午后30分钟左右封涨停，两天了，这两股票走势完全一样。招商证,股友pTGRdG
"600999","2020-07-08 15:24:00",有点慌，在最高点，还好不多，明天看看有没有活路,小韭无畏
"600999","2020-07-08 15:27:00",已卖光，太高了，不敢持有了，幸亏30.75卖了，不然又下来好多。,最爱护士妹妹
"600999","2020-07-08 15:30:00",为什么都是证券在涨，银行不涨呢,萌小鱼
"600999","2020-07-08 15:31:00",吐血，听说配股唱空，亏了几个点早盘就卖了[好困惑],基民Cd71D8
"600999","2020-07-08 15:34:00",对于配股，我想的是到底能赚钱还是会亏，今天主力跑的就是怕明天散户相互踩踏，但是换,我是绿韭菜
"600999","2020-07-08 15:39:00",大佬预测下招商明天走势[献花],股友jp7SIb
"600999","2020-07-08 15:39:00",明天早上全仓买进去吃肉,维嘉888
"600999","2020-07-08 15:39:00",配股可否变好事呢:配股后股价降低，重心低，避免恐高，反到容易向上涨。我是这样想的,自游123456789
"600999","2020-07-08 15:43:00",追高了,股友qddkG9
"600999","2020-07-08 15:45:00",昨天追高的，今天我居然还赚了4个点出来，真的牛逼,张小韭
"600999","2020-07-08 15:47:00",配股需要手续吗？,坐看云起时123456
"600999","2020-07-08 15:58:00",本韭菜认为山顶真凉！,股友KVMDUe
"600999","2020-07-09 09:03:00",弱弱的问一句，多大金额的持股值得等配股？第一次遇到配股，还赶上大牛，真心不知道怎,Stanley_Zhang
"600999","2020-07-09 09:06:00",据说这股要配股，今天如果涨停可以打板，牛市配股老股民懂,一块熊掌
"600999","2020-07-09 09:11:00",[图片],武汉市忍者
"600999","2020-07-09 09:17:00",这么大的利好，还绿了？,基民myVFyf
"600999","2020-07-09 09:19:00",垃圾狗,至尊鸟
"600999","2020-07-09 09:20:00",垃圾[怒][怒][怒],股友6XRQjx
"600999","2020-07-09 09:25:00",招商证券简直就是券商中的垃圾,醉猫1213
"600999","2020-07-09 09:26:00",关灯吃面了,年年来财地叶孤
"600999","2020-07-09 09:28:00",冲进去买便宜货？,股友DwO7GU
"600999","2020-07-09 09:30:00",今天跌停吗？,苹果园2018
"600999","2020-07-09 09:30:00",涨一点，就出来,股友5aXYKD
"600999","2020-07-09 09:31:00",今天要核按钮了,股友ta76nD
"600999","2020-07-09 09:34:00",昨天一直咋呼涨停的出来走两步？,价投小王
"600999","2020-07-09 09:35:00",你是个奇葩山顶好冷业绩张你爹这么厉害。。浪费行情拜拜了你,无敌封神
"600999","2020-07-09 09:37:00",***,骑着黑马向前冲
"600999","2020-07-09 09:37:00",并没有和你说玩笑话。,老年公寓定江山
"600999","2020-07-09 09:37:00",配股都不要。洗干净后续可以飞了,sniperr
"600999","2020-07-09 09:38:00",如何参加配股呢？,股友GK5Mei
"600999","2020-07-09 09:38:00",被套拉[哭]。真难得,挣钱买猫
"600999","2020-07-09 09:39:00",请问怎么参加配股？,股友L5JzqN
"600999","2020-07-09 09:42:00","5日线是最后的加仓和上车机会！",股友57qIWi
"600999","2020-07-09 09:45:00",证券，忍不住想骂你,圣王重生
"600999","2020-07-09 09:46:00",利好公告，不过没试过，买入半仓体验一下,点石腾达的扫地僧
"600999","2020-07-09 09:46:00",我真是天选之人。昨天尾盘随便买了个券商就倒数第一[大笑],股友AjcAx9
"600999","2020-07-09 09:47:00",问一下认购是明天开始就可以吗？,日当三省吾身
"600999","2020-07-09 09:48:00",得之我幸失之我命,股友jtrusF
"600999","2020-07-09 09:48:00",真垃圾今天想放，却低开,不让我发贴
"600999","2020-07-09 09:50:00",倒数第一[为什么][为什么][为什么],股友6FLXp7
"600999","2020-07-09 09:50:00",还真想上天！！！,家财有余得苗若兰
"600999","2020-07-09 09:51:00",看来都不看好复牌后的行情啊,股友WoiDBI
"600999","2020-07-09 09:52:00",这只就要被打下去了吗,samekit
"600999","2020-07-09 09:56:00",这几天走的最弱的，见顶了,Diversity
"600999","2020-07-09 09:58:00",空中加油走势，别让机构把小散们洗出去，大牛市才开始。,沪深论剑1996ZT
"600999","2020-07-09 09:59:00",买了100万，坚信这是买入的最好时机！,moon小超人
"600999","2020-07-09 09:59:00",这种配股对于散户来说就是流氓，对于机构来说利好,华尔街的喜感
"600999","2020-07-09 10:00:00",板块跌幅第一，我服了。,忆辛2324
"600999","2020-07-09 10:01:00",招商证券(600999）下午如不涨停，我敢倒着走,小小的大美女
"600999","2020-07-09 10:01:00",陪股，早不配，这个行情配股，脑子有问题,梅川酷子小小菜
"600999","2020-07-09 10:02:00",让赚了小钱的先出去，别让主力玩振荡把头振晕了。[傲][傲][傲],沪深论剑1996ZT
"600999","2020-07-09 10:04:00",我能不能这么理解：今天准备等配股的都拿着不动了，而不等的在出货，这样造成只有卖的,Stanley_Zhang
"600999","2020-07-09 10:05:00",还是光大牛批。跑了几亿还大涨,基民tDMh3T
"600999","2020-07-09 10:07:00",请问！配股要如何操作！谢谢！,市在必行
"600999","2020-07-09 10:08:00",昨天进场亏凶了！,不想做坏蛋
"600999","2020-07-09 10:09:00",今天买进的，有没有配股？,苏州胖大海
"600999","2020-07-09 10:09:00",刚刚看了板块排名倒数第二啊真是太牛啦啊(;;`)[怒][哭],望回本的老股东
"600999","2020-07-09 10:09:00",明天停牌?????????什么鬼???????,股友F3Bj2n
"600999","2020-07-09 10:11:00",这个真的有点奇怪啊,一路向低
"600999","2020-07-09 10:13:00",加油！看好你了。,陌路夜行
"600999","2020-07-09 10:13:00",收盘涨停,基民2QzAMm
"600999","2020-07-09 10:13:00",毕竟是牛市，主力不想配股,一梦清明
"600999","2020-07-09 10:14:00",今天主力晚点会抢筹吗？,敬峰财富
"600999","2020-07-09 10:15:00",停牌7天卧槽卧槽卧槽,基民tDMh3T
"600999","2020-07-09 10:16:00",各为大神，今天买进，明天能卖出吗？需要配股吗？,许三浪
"600999","2020-07-09 10:16:00",看来你是想留下我配股呀,紫曜花不曾凋零
"600999","2020-07-09 10:17:00",今天低开高走[微笑][微笑],自我牺牲的韭菜
"600999","2020-07-09 10:18:00","10000股要补多少[亏大了]",股友vnxCv2
"600999","2020-07-09 10:19:00","200股给配股吗？",股友L8c3j7
"600999","2020-07-09 10:21:00",也all买不提啊,辰宝V5
"600999","2020-07-09 10:22:00","200股给配股吗？",股友L8c3j7
"600999","2020-07-09 10:22:00",洗洗更健康,岐黄针术
"600999","2020-07-09 10:24:00",请问各位大佬，为什么我输入700900代码不能跳出来“招证配股”,股友IzmmgB1580
"600999","2020-07-09 10:25:00",不配股会怎样？为什么不能卖,Lynn24
"600999","2020-07-09 10:27:00","28.52入30手明天配股就赌你上40[拜神]",股友z2di7s
"600999","2020-07-09 10:27:00",今天股权登记，唉，可惜买早了，就喜欢配股，强迫你把钱交出来[胜利]，我觉得可以博,股友9WO6tJ
"600999","2020-07-09 10:27:00",公告如果是利空就凉了。,基民tDMh3T
"600999","2020-07-09 10:27:00",马上分红,股友NysvJQ
"600999","2020-07-09 10:28:00",别人业绩上涨10亿封单。你快跌停开盘。艾玛，昨天我为啥选择了U,挣钱买猫
"600999","2020-07-09 10:28:00",半死不活，要你何用。,晨晨的糖糖
"600999","2020-07-09 10:28:00",这个股票要停牌到20号才交易吗,戏庄玩主
"600999","2020-07-09 10:32:00",今天会跌停？？,年年积玉地苏星河
"600999","2020-07-09 10:33:00","10配3没人要？",Thinjk231
"600999","2020-07-09 10:34:00",为何变为最差证券股？,股海渣渣小甜
"600999","2020-07-09 10:34:00",关键时刻出个配股消息，还停牌10天，不陪你玩了，拜拜,不做韭菜989
"600999","2020-07-09 10:34:00",想问下这个配股要怎么操作？？？有没有大神指点下？,soursocks
"600999","2020-07-09 10:35:00",你先人的，太差了吧！,远东地区的暖阳
"600999","2020-07-09 10:35:00",你比国金好,蛋b不是斌
"600999","2020-07-09 10:35:00",卖了你,吉祥高升的游坦之
"600999","2020-07-09 10:36:00",主力志向高远，在半山腰洗一下，吃饱喝足了向更高峰挺进！,沪深论剑1996ZT
"600999","2020-07-09 10:36:00",这是逼迫配股的态势,audragon
"600999","2020-07-09 10:36:00",都快把自己搞成烂股了，唉,蓝丶you
"600999","2020-07-09 10:37:00",为了配股几个小钱，害死整个卷商几万亿!,阴阳大长腿
"600999","2020-07-09 10:37:00",完了,辰宝V5
"600999","2020-07-09 10:37:00",赶紧跑了，要跌停的节奏，配股……呵呵了,贰零贰零期待
"600999","2020-07-09 10:40:00",妈蛋28.75进来站岗了。还被锁定7天你妹的。如果不出利好这波亏10几点是肯定的,基民tDMh3T
"600999","2020-07-09 10:41:00",真牛逼，把整个券商板块都带沟里去了,苹果园2018
"600999","2020-07-09 10:42:00",一吃饱就猛砸可以不是以前牛市的套路了，汤药全部以换,股友4HfTnx
"600999","2020-07-09 10:42:00",在哪里看到10配3呀？,可以躺半天
"600999","2020-07-09 10:44:00",同样的，兴业银行涨停了[滴汗]我是做错了什么选了你,不中涨停不改名
"600999","2020-07-09 10:48:00",券商倒数第一买了好股[鼓掌][鼓掌][鼓掌],手中掌方圆
"600999","2020-07-09 10:49:00",东吴证券又涨停了，券商板块正是太能突破想象了，一个接一个涨啊！,Txiaoman
"600999","2020-07-09 10:51:00",这个垃圾没有看清有配股，买了进来,戏庄玩主
"600999","2020-07-09 10:54:00",弄不好要站岗几年,股友ZxwNSG
"600999","2020-07-09 10:56:00",今天买进的可以配股，大家一起封上去，今天只是调整，没什么大问题，还有利好，低吸,EnkeZ
"600999","2020-07-09 10:56:00",真搞不懂你们这些牛市只有3天的人停牌10天慌什么[想一下],股友z2di7s
"600999","2020-07-09 10:57:00",挂28怎么买不进,是妖不亦留
"600999","2020-07-09 10:59:00",明天停复牌有趣,心無增减8659
"600999","2020-07-09 11:01:00",配股了赶快跑吧,股友f0Gdlc
"600999","2020-07-09 11:03:00",配股是根据自己账户持有多少去操作买入数量还是想买多少买多少[想一下][想一下],恭喜民丰的江别鹤
"600999","2020-07-09 11:04:00",深度洗盘大法,神奇陆先生
"600999","2020-07-09 11:07:00",牛市中停一天都很伤，停牌一周太久。,何必太执着
"600999","2020-07-09 11:08:00",这是配合券商大盘走势吗？低开这么多就不变了看来自己走不出特色了。,sniperr
"600999","2020-07-09 11:09:00",上车吧，把握下午回涨的机会,股海豪情
"600999","2020-07-09 11:09:00",各位大神最少多少能参与配股啊,沃伦克莱恩
"600999","2020-07-09 11:10:00","10配3",斐然发财地令狐冲
"600999","2020-07-09 11:13:00",人气排名92，较前1小时上升23名。跌了四五个点，排名反而上升？,股友BpHsdf
"600999","2020-07-09 11:15:00",今天还没人走吗明天停牌了,股友FEPRdu
"600999","2020-07-09 11:16:00",主力昨天都走了，今天闷杀配股，可以撤退了,股友FEPRdu
"600999","2020-07-09 11:17:00",收到一条招商短信，还没有看当垃圾短信删了，现在才知道配股,股友qddkG9
"600999","2020-07-09 11:18:00",准备配资的赶快进…下午拉涨停,郭恒屹
"600999","2020-07-09 11:19:00",怎么会有这样糟糕的表现？,股友tFAVD2
"600999","2020-07-09 11:19:00",现在不走损失更大,黑土大树
"600999","2020-07-09 11:20:00",散户永远玩不过有消息的人，我们看到的信息，已经都是别人赚钱准备清仓了。,一念花开530
"600999","2020-07-09 11:21:00",怎么操作配股？,基民DwnO7K
"600999","2020-07-09 11:21:00",散户永远玩不过有消息的人，我们看到的信息，已经都是别人赚钱准备清仓了。,一念花开530
"600999","2020-07-09 11:22:00",谁能告诉我配股以后可能会怎样,冲高一遇
"600999","2020-07-09 11:25:00",大盘都拉不动你，真是服了,股友wqQS1t
"600999","2020-07-09 11:27:00",配股算不算重大消息？停那么多天应该不是小事件吧,京M5G886
"600999","2020-07-09 11:28:00",我还用着你的信用卡七八年了，你咋这么呢,搬砖工挣钱炒股
"600999","2020-07-09 11:32:00",配股都不看好吗，牛市来了有啥好怕的。,CB1000R
